gene_id,gene,ctl1,ctl2,ctl3,ctl4,ctl5,ctl6,ctl7
ENSMUSG00000000794,Kcnn3,0,0,0,0,0,0,3
ENSMUSG00000000804,Usp32,0,1,0,11,1,3,13
ENSMUSG00000000805,Car4,0,0,0,0,1,1,43
ENSMUSG00000000811,Txnrd3,0,1,0,5,0,1,2
ENSMUSG00000000817,Fasl,0,0,0,0,0,0,0
ENSMUSG00000000823,Zfp512b,1,1,0,7,4,2,23
ENSMUSG00000000826,Dnajc5,2,12,3,78,2,1,56
ENSMUSG00000000827,Tpd52l2,1,5,0,17,1,1,23
ENSMUSG00000000838,Fmr1,1,1,0,13,1,0,33
ENSMUSG00000000861,Bcl11a,1,8,1,25,7,2,12
ENSMUSG00000000869,Il4,0,0,0,0,0,0,0
ENSMUSG00000000876,Pxmp4,0,1,0,2,0,0,3
ENSMUSG00000000881,Dlg3,1,6,0,12,1,0,22
ENSMUSG00000000884,Gnb1l,0,0,0,2,0,0,5
ENSMUSG00000000889,Dbh,0,0,0,0,0,0,1
ENSMUSG00000000901,Mmp11,0,0,0,0,0,0,1
ENSMUSG00000000902,Smarcb1,5,3,1,22,0,1,19
ENSMUSG00000000903,Vpreb3,0,0,0,0,0,0,0
ENSMUSG00000000915,Hip1r,2,6,0,22,1,4,37
ENSMUSG00000000916,Nsun5,0,0,0,6,1,1,3
ENSMUSG00000000934,Top1mt,0,2,0,11,0,0,4
ENSMUSG00000000938,Hoxa10,0,0,0,0,0,0,0
ENSMUSG00000000942,Hoxa4,0,0,0,0,0,0,0
ENSMUSG00000000957,Mmp14,0,0,0,0,0,0,14
ENSMUSG00000000958,Slc7a7,0,0,0,0,0,0,0
ENSMUSG00000000959,Oxa1l,1,1,1,14,1,0,23
ENSMUSG00000000976,Heatr6,0,0,0,4,1,1,6
ENSMUSG00000000982,Ccl3,0,0,0,0,0,0,0
ENSMUSG00000000983,Wfdc18,0,0,0,0,0,0,0
ENSMUSG00000001014,Icam4,0,0,0,0,0,0,0
ENSMUSG00000001016,Ilf2,0,2,0,16,1,0,24
ENSMUSG00000001017,Chtop,2,9,1,35,3,2,40
ENSMUSG00000001018,Snapin,1,8,0,9,2,1,5
ENSMUSG00000001020,S100a4,0,0,0,0,0,0,2
ENSMUSG00000001021,S100a3,0,0,0,0,0,0,0
ENSMUSG00000001023,S100a5,0,0,0,0,0,0,0
ENSMUSG00000001025,S100a6,0,0,0,0,0,0,4
ENSMUSG00000001027,Scn4a,0,0,0,0,0,0,0
ENSMUSG00000001029,Icam2,0,0,0,0,0,0,0
ENSMUSG00000001034,Mapk7,0,0,0,1,1,1,10
ENSMUSG00000001036,Epn2,0,1,0,3,2,0,53
ENSMUSG00000001039,B9d1,0,2,0,3,1,1,2
ENSMUSG00000001052,Sec24b,0,0,0,10,1,1,13
ENSMUSG00000001053,N4bp3,0,0,0,0,0,0,5
ENSMUSG00000001054,Rmnd5b,2,3,0,8,0,0,19
ENSMUSG00000001056,Nhp2,0,3,0,11,0,1,11
ENSMUSG00000001062,Vps9d1,0,0,0,4,1,1,11
ENSMUSG00000001065,Zfp276,0,0,0,4,0,0,11
ENSMUSG00000001076,C1ql4,0,0,0,0,0,0,0
ENSMUSG00000001082,Mfsd10,1,3,1,4,0,0,8
ENSMUSG00000001089,Luzp1,0,0,0,19,3,0,26
ENSMUSG00000001095,Slc13a2,0,0,0,0,0,0,0
ENSMUSG00000001098,Kctd10,0,5,0,5,0,0,7
ENSMUSG00000001100,Poldip2,1,1,1,11,1,0,16
ENSMUSG00000001103,Sebox,0,0,0,0,0,0,3
ENSMUSG00000001105,Ift20,0,4,0,16,2,0,15
ENSMUSG00000001119,Col6a1,0,0,0,1,0,0,2
ENSMUSG00000001120,Pcbp3,0,0,0,6,0,0,33
ENSMUSG00000001123,Lgals9,0,0,0,1,0,0,1
ENSMUSG00000001127,Araf,1,13,1,70,3,3,42
ENSMUSG00000001128,Cfp,0,0,0,3,7,1,8
ENSMUSG00000001131,Timp1,0,0,0,0,0,0,0
ENSMUSG00000001134,Uxt,0,0,1,1,0,1,5
ENSMUSG00000001138,Cnnm3,2,3,0,7,3,3,28
ENSMUSG00000001143,Lman2l,1,5,0,24,3,2,16
ENSMUSG00000001150,Mcm3ap,0,0,0,0,0,0,3
ENSMUSG00000001151,Pcnt,0,0,2,5,3,4,12
ENSMUSG00000001155,Ftcd,0,0,0,0,0,0,0
ENSMUSG00000001156,Mxd1,0,0,0,4,0,1,8
ENSMUSG00000001157,Gmcl1,0,2,0,11,1,1,15
ENSMUSG00000001158,Snrnp27,0,2,1,6,0,0,17
ENSMUSG00000001166,Oas1c,0,0,0,0,0,0,0
ENSMUSG00000001168,Oas1h,0,0,0,0,0,0,0
ENSMUSG00000001173,Ocrl,0,2,0,9,2,0,14
ENSMUSG00000001175,Calm1,16,58,9,342,1,3,173
ENSMUSG00000001211,Agpat3,4,19,5,91,7,1,83
ENSMUSG00000001225,Slc26a3,0,0,0,0,0,0,0
ENSMUSG00000001227,Sema6b,3,14,0,55,3,2,24
ENSMUSG00000001228,Uhrf1,0,0,0,0,0,0,4
ENSMUSG00000001229,Dpp9,0,3,1,11,3,2,22
ENSMUSG00000001240,Ramp2,0,0,0,3,0,0,7
ENSMUSG00000001247,Lsr,0,0,0,0,0,0,0
ENSMUSG00000001248,Gramd1a,0,2,1,13,1,2,30
ENSMUSG00000001249,Hpn,0,0,1,0,2,0,0
ENSMUSG00000001260,Gabrg1,0,0,0,0,0,0,1
ENSMUSG00000001270,Ckb,39,137,15,398,11,5,234
ENSMUSG00000001280,Sp1,0,0,0,1,0,0,4
ENSMUSG00000001281,Itgb7,0,0,0,0,0,0,3
ENSMUSG00000001285,Myg1,0,4,1,10,2,0,11
ENSMUSG00000001288,Rarg,0,0,0,1,0,0,0
ENSMUSG00000001289,Pfdn5,2,4,0,12,0,2,9
ENSMUSG00000001300,Efnb2,1,0,1,3,0,1,5
ENSMUSG00000001313,Rnd2,0,0,0,1,2,0,25
ENSMUSG00000001323,Srr,0,1,0,5,2,0,12
ENSMUSG00000001333,Sync,0,0,0,0,0,0,3
ENSMUSG00000001334,Fndc5,2,23,4,53,2,0,41
ENSMUSG00000001348,Acp5,0,0,0,0,0,0,0
ENSMUSG00000001349,Cnn1,0,0,0,0,0,0,0
ENSMUSG00000001366,Fbxo9,0,8,0,31,1,4,29
ENSMUSG00000001376,Vps50,1,0,0,7,0,0,4
ENSMUSG00000001383,Zmat2,1,9,0,27,0,1,37
ENSMUSG00000001403,Ube2c,0,0,0,0,0,0,1
ENSMUSG00000001415,Smg5,0,2,0,17,9,1,30
ENSMUSG00000001416,Cct3,1,6,1,41,2,1,22
ENSMUSG00000001418,Glmp,1,8,0,20,0,0,17
ENSMUSG00000001419,Mef2d,2,5,1,26,9,1,47
ENSMUSG00000001420,Tmem79,0,0,0,1,0,0,0
ENSMUSG00000001424,Snd1,2,8,1,33,2,2,36
ENSMUSG00000001435,Col18a1,12,69,12,248,13,27,42
ENSMUSG00000001436,Slc19a1,0,0,0,12,0,0,2
ENSMUSG00000001440,Kpnb1,0,4,1,8,1,1,3
ENSMUSG00000001441,Npepps,1,6,1,31,3,2,13
ENSMUSG00000001444,Tbx21,0,0,0,0,0,0,0
ENSMUSG00000001467,Cyp51,0,0,0,9,2,1,28
ENSMUSG00000001472,Tcf25,3,20,4,76,3,1,121
ENSMUSG00000001473,Tubb6,0,0,0,0,0,0,1
ENSMUSG00000001482,Def8,2,2,1,21,1,1,25
ENSMUSG00000001493,Meox1,0,0,0,0,0,0,1
ENSMUSG00000001494,Sost,0,0,0,0,0,0,0
ENSMUSG00000001496,Nkx2-1,0,0,0,0,0,0,0
ENSMUSG00000001497,Pax9,0,0,0,0,0,0,0
ENSMUSG00000001504,Irx2,0,1,0,0,0,0,6
ENSMUSG00000001506,Col1a1,0,0,0,0,0,0,8
ENSMUSG00000001507,Itga3,3,19,1,64,3,5,25
ENSMUSG00000001508,Sgca,0,0,0,0,0,0,0
ENSMUSG00000001510,Dlx3,0,0,0,0,0,0,0
ENSMUSG00000001517,Foxm1,0,0,0,0,0,0,2
ENSMUSG00000001518,Itfg2,0,0,0,16,1,0,20
ENSMUSG00000001520,Nrip2,0,0,0,0,0,0,4
ENSMUSG00000001521,Tulp3,0,0,0,7,0,1,9
ENSMUSG00000001524,Gtf2h4,0,3,0,8,0,1,5
ENSMUSG00000001525,Tubb5,5,15,0,59,1,1,71
ENSMUSG00000001542,Ell2,0,0,0,8,4,1,7
ENSMUSG00000001552,Jup,0,0,0,4,3,0,27
ENSMUSG00000001555,Fkbp10,0,0,0,0,0,0,6
ENSMUSG00000001558,Klhl10,0,0,0,0,0,0,0
ENSMUSG00000001566,Mnx1,0,0,0,0,0,0,0
ENSMUSG00000001569,Nom1,0,1,0,8,2,1,6
ENSMUSG00000001576,Ergic1,4,27,3,70,3,6,39
ENSMUSG00000001583,Tnk1,0,0,0,0,0,0,0
ENSMUSG00000001588,Acap1,0,0,0,0,0,0,0
ENSMUSG00000001604,Tcea3,0,0,0,0,0,0,0
ENSMUSG00000001622,Csn3,0,0,0,0,0,0,0
ENSMUSG00000001627,Ifrd1,0,0,0,3,1,0,6
ENSMUSG00000001630,Stk38l,0,2,0,4,2,1,4
ENSMUSG00000001632,Brpf1,0,3,1,23,6,4,26
ENSMUSG00000001655,Hoxc13,0,0,0,0,0,0,0
ENSMUSG00000001656,Hoxc11,0,0,0,0,0,0,0
ENSMUSG00000001657,Hoxc8,0,0,0,0,0,0,0
ENSMUSG00000001661,Hoxc6,0,0,0,0,0,0,0
ENSMUSG00000001663,Gstt1,0,0,0,0,0,0,2
ENSMUSG00000001665,Gstt3,0,0,0,0,0,0,0
ENSMUSG00000001666,Ddt,0,3,0,9,1,0,12
ENSMUSG00000001670,Tat,0,0,0,0,0,0,0
ENSMUSG00000001672,Marveld3,0,0,0,0,0,0,0
ENSMUSG00000001674,Ddx18,1,0,0,3,2,0,4
ENSMUSG00000001687,Ubl3,5,24,2,125,6,1,56
ENSMUSG00000001707,Eef1e1,1,2,1,4,0,0,8
ENSMUSG00000001729,Akt1,3,16,4,41,2,0,55
ENSMUSG00000001739,Cldn15,0,0,0,0,0,0,0
ENSMUSG00000001741,Il16,0,2,0,0,1,0,43
ENSMUSG00000001750,Tcirg1,0,0,0,0,0,0,2
ENSMUSG00000001751,Naglu,1,0,0,2,0,0,6
ENSMUSG00000001755,Coasy,0,1,3,1,0,0,9
ENSMUSG00000001761,Smo,0,0,0,7,1,0,8
ENSMUSG00000001763,Tspan33,0,0,0,3,0,0,12
ENSMUSG00000001767,Crnkl1,0,0,1,5,0,0,8
ENSMUSG00000001768,Rin2,0,0,0,1,0,0,1
ENSMUSG00000001773,Folh1,0,0,0,0,0,0,1
ENSMUSG00000001774,Chordc1,0,3,1,13,1,0,10
ENSMUSG00000001783,Rtcb,1,3,3,31,3,2,32
ENSMUSG00000001785,Pwp1,0,2,0,7,0,0,9
ENSMUSG00000001786,Fbxo7,1,4,0,4,1,2,3
ENSMUSG00000001794,Capns1,0,4,1,20,1,0,13
ENSMUSG00000001802,Lrp3,0,1,0,11,3,0,18
ENSMUSG00000001804,Dsg4,0,0,0,0,0,0,0
ENSMUSG00000001815,Evx2,0,0,0,0,0,0,0
ENSMUSG00000001819,Hoxd13,0,0,0,0,0,0,0
ENSMUSG00000001823,Hoxd12,0,0,0,0,0,0,0
ENSMUSG00000001827,Folr1,0,0,0,1,0,0,0
ENSMUSG00000001829,Clpb,0,1,1,10,1,2,6
ENSMUSG00000001844,Zdhhc4,0,4,1,14,1,1,12
ENSMUSG00000001847,Rac1,2,4,0,18,0,1,19
ENSMUSG00000001855,Nup214,0,2,0,8,1,0,9
ENSMUSG00000001864,Aif1l,0,0,0,0,0,0,0
ENSMUSG00000001865,Cpa3,0,0,0,0,0,0,0
ENSMUSG00000001870,Ltbp1,0,0,0,0,0,0,1
ENSMUSG00000001891,Ugp2,0,2,0,10,0,0,10
ENSMUSG00000001901,Kcnh6,0,0,0,0,0,0,1
ENSMUSG00000001909,Trmt1,1,1,0,13,7,0,15
ENSMUSG00000001910,Nacc1,0,5,0,17,1,1,20
ENSMUSG00000001911,Nfix,0,3,1,7,2,0,148
ENSMUSG00000001918,Slc1a5,0,0,0,0,0,0,0
ENSMUSG00000001924,Uba1,7,35,7,119,1,2,104
ENSMUSG00000001930,Vwf,0,0,0,0,0,0,0
ENSMUSG00000001942,Siae,0,2,0,5,0,0,3
ENSMUSG00000001943,Vsig2,0,0,1,0,0,0,0
ENSMUSG00000001946,Esam,0,0,0,1,0,0,1
ENSMUSG00000001948,Spa17,0,0,0,0,0,0,3
ENSMUSG00000001962,Fam50a,1,1,0,13,2,1,8
ENSMUSG00000001964,Emd,1,3,0,11,1,0,16
ENSMUSG00000001983,Taco1,0,0,0,7,0,0,6
ENSMUSG00000001985,Grik3,0,0,0,0,0,0,16
ENSMUSG00000001986,Gria3,4,15,6,74,29,6,30
ENSMUSG00000001988,Npas1,0,0,0,0,0,0,0
ENSMUSG00000001995,Sipa1l2,0,0,1,1,0,0,25
ENSMUSG00000001998,Ap4e1,0,0,0,4,1,0,3
ENSMUSG00000001999,Blvra,1,2,0,11,0,1,6
ENSMUSG00000002006,Pdzd4,0,2,0,2,2,0,21
ENSMUSG00000002007,Srpk3,0,0,0,0,0,0,0
ENSMUSG00000002010,Idh3g,2,6,2,46,4,1,50
ENSMUSG00000002012,Pnck,0,3,0,2,0,0,26
ENSMUSG00000002014,Ssr4,1,4,1,28,5,2,13
ENSMUSG00000002015,Bcap31,5,30,6,79,0,1,23
ENSMUSG00000002017,Fam98a,0,1,1,11,2,3,15
ENSMUSG00000002020,Ltbp2,0,0,0,0,1,0,10
ENSMUSG00000002028,Kmt2a,0,1,0,11,6,0,26
ENSMUSG00000002031,Ift46,1,3,0,5,1,0,10
ENSMUSG00000002032,Tmem25,4,9,3,61,8,3,41
ENSMUSG00000002033,Cd3g,0,0,0,0,0,0,0
ENSMUSG00000002043,Trappc6a,0,0,0,4,0,0,6
ENSMUSG00000002052,Supt6,2,3,0,35,5,1,34
ENSMUSG00000002055,Spag5,1,8,0,0,22,2,8
ENSMUSG00000002057,Foxn1,0,0,0,0,0,0,0
ENSMUSG00000002058,Unc119,0,0,0,0,1,0,6
ENSMUSG00000002059,Rab34,0,0,0,1,0,0,7
ENSMUSG00000002064,Sdf2,7,17,1,62,6,5,33
ENSMUSG00000002068,Ccne1,0,3,0,7,0,0,3
ENSMUSG00000002076,Hsf2bp,0,0,0,0,0,0,0
ENSMUSG00000002083,Bbc3,0,0,0,0,0,0,4
ENSMUSG00000002100,Mybpc3,0,0,0,0,0,0,34
ENSMUSG00000002102,Psmc3,6,14,0,49,1,0,71
ENSMUSG00000002103,Acp2,0,3,0,7,1,0,11
ENSMUSG00000002104,Rapsn,0,0,0,0,0,0,0
ENSMUSG00000002105,Slc39a13,1,2,2,14,2,0,11
ENSMUSG00000002107,Celf2,5,10,2,88,22,17,67
ENSMUSG00000002108,Nr1h3,0,0,0,0,0,0,0
ENSMUSG00000002109,Ddb2,0,0,0,0,0,1,4
ENSMUSG00000002111,Spi1,0,0,0,0,0,0,0
ENSMUSG00000002129,Sf3a1,0,3,2,21,2,1,21
ENSMUSG00000002147,Stat6,0,0,0,3,0,1,1
ENSMUSG00000002190,Clgn,0,0,1,0,2,0,3
ENSMUSG00000002204,Napsa,0,0,0,0,0,0,0
ENSMUSG00000002205,Vrk3,0,2,3,4,2,0,9
ENSMUSG00000002210,Smg9,0,1,0,5,0,0,6
ENSMUSG00000002221,Paxip1,0,1,0,0,0,2,13
ENSMUSG00000002222,Rmnd5a,1,5,0,27,5,0,18
ENSMUSG00000002227,Mov10,0,0,0,1,2,0,4
ENSMUSG00000002228,Ppm1j,0,1,0,10,0,1,1
ENSMUSG00000002233,Rhoc,0,1,0,3,0,0,7
ENSMUSG00000002240,Prr27,0,0,0,0,0,0,0
ENSMUSG00000002249,Tead3,0,0,0,0,0,0,2
ENSMUSG00000002250,Ppard,1,5,0,10,3,0,10
ENSMUSG00000002257,Def6,0,1,0,0,0,0,0
ENSMUSG00000002265,Peg3,0,5,2,42,25,7,57
ENSMUSG00000002266,Zim1,0,0,0,0,0,0,0
ENSMUSG00000002274,Metrn,0,5,1,4,0,1,39
ENSMUSG00000002279,Lmf1,0,3,0,17,0,0,12
ENSMUSG00000002280,Ciao3,0,1,0,6,0,0,10
ENSMUSG00000002289,Angptl4,0,0,0,0,0,0,0
ENSMUSG00000002297,Dbf4,0,1,0,1,0,0,2
ENSMUSG00000002307,Daxx,0,2,1,6,0,0,19
ENSMUSG00000002308,Cd320,0,1,0,1,2,0,4
ENSMUSG00000002319,Ipo4,1,12,2,27,2,0,25
ENSMUSG00000002320,Tm9sf1,4,4,1,15,6,2,19
ENSMUSG00000002324,Rec8,0,0,0,0,0,0,9
ENSMUSG00000002325,Irf9,0,0,0,2,2,0,3
ENSMUSG00000002326,Gmpr2,0,5,1,16,3,1,4
ENSMUSG00000002329,Mdp1,2,3,0,8,1,0,20
ENSMUSG00000002332,Dhrs1,1,6,0,21,3,1,12
ENSMUSG00000002341,Ncan,1,2,0,5,2,0,26
ENSMUSG00000002342,Tmem161a,0,0,0,4,0,1,6
ENSMUSG00000002343,Armc6,0,5,1,14,2,0,12
ENSMUSG00000002345,Borcs8,0,1,1,5,1,1,15
ENSMUSG00000002346,Slc25a42,0,1,0,11,0,1,8
ENSMUSG00000002365,Snx9,0,0,0,5,0,0,7
ENSMUSG00000002372,Ranbp3,0,4,1,24,1,2,29
ENSMUSG00000002379,Ndufa11,1,7,1,33,1,0,28
ENSMUSG00000002384,Bmp8b,0,0,0,0,0,0,0
ENSMUSG00000002393,Nr2f6,3,4,0,13,0,0,7
ENSMUSG00000002395,Use1,0,2,1,12,1,3,12
ENSMUSG00000002396,Ocel1,0,0,0,3,0,0,3
ENSMUSG00000002409,Dyrk1b,0,2,0,8,1,0,28
ENSMUSG00000002413,Braf,0,0,0,11,3,1,11
ENSMUSG00000002416,Ndufb2,1,4,0,23,1,0,13
ENSMUSG00000002428,Hltf,0,2,0,4,0,1,4
ENSMUSG00000002455,Prpf6,1,4,2,20,3,6,17
ENSMUSG00000002458,Rgs19,0,0,0,3,0,0,1
ENSMUSG00000002459,Rgs20,0,1,0,1,0,0,6
ENSMUSG00000002475,Abhd3,4,17,3,84,1,1,22
ENSMUSG00000002477,Snrpd1,1,6,1,17,4,0,17
ENSMUSG00000002486,Tchp,0,0,0,7,0,1,12
ENSMUSG00000002489,Tiam1,0,0,0,0,1,0,29
ENSMUSG00000002496,Tsc2,1,1,1,12,0,4,16
ENSMUSG00000002524,Puf60,0,8,2,54,4,3,75
ENSMUSG00000002546,Golga2,1,1,1,28,0,0,26
ENSMUSG00000002550,Uck1,0,4,2,16,3,2,21
ENSMUSG00000002565,Scin,0,0,0,2,0,0,0
ENSMUSG00000002578,Ikzf4,0,2,0,6,0,1,4
ENSMUSG00000002580,Mien1,3,9,0,40,0,0,16
ENSMUSG00000002588,Pon1,0,0,0,0,0,0,0
ENSMUSG00000002602,Axl,0,0,0,1,0,0,17
ENSMUSG00000002603,Tgfb1,0,1,0,6,0,0,2
ENSMUSG00000002608,Ccdc97,0,3,0,16,0,0,16
ENSMUSG00000002617,Zfp40,0,0,0,0,1,1,3
ENSMUSG00000002625,Akap8l,0,2,2,17,11,8,34
ENSMUSG00000002633,Shh,1,2,1,17,2,1,4
ENSMUSG00000002635,Pdcd2l,2,1,1,10,1,0,8
ENSMUSG00000002658,Gtf2f1,0,1,0,17,1,1,21
ENSMUSG00000002660,Clpp,0,4,2,14,0,0,11
ENSMUSG00000002661,Alkbh7,2,3,1,20,1,1,11
ENSMUSG00000002668,Dennd1c,0,0,0,0,0,0,3
ENSMUSG00000002679,Med6,0,3,0,14,1,1,10
ENSMUSG00000002688,Prkd1,0,0,0,3,3,0,0
ENSMUSG00000002699,Lcp2,0,0,0,0,0,0,0
ENSMUSG00000002718,Cse1l,2,5,0,24,1,0,14
ENSMUSG00000002728,Naa20,1,6,2,38,0,2,18
ENSMUSG00000002731,Prkra,2,0,0,5,0,0,10
ENSMUSG00000002732,Fkbp7,0,1,0,1,0,0,0
ENSMUSG00000002733,Plekha3,0,1,0,16,0,0,15
ENSMUSG00000002741,Ykt6,1,2,0,18,0,0,18
ENSMUSG00000002748,Baz1b,0,1,0,9,2,2,34
ENSMUSG00000002763,Pex6,0,6,0,10,2,0,16
ENSMUSG00000002768,Mea1,0,3,1,17,0,0,9
ENSMUSG00000002769,Gnmt,0,0,0,0,1,0,3
ENSMUSG00000002771,Grin2d,0,0,0,0,0,0,19
ENSMUSG00000002778,Kdelr1,1,14,0,31,0,0,22
ENSMUSG00000002781,Tmem143,0,0,0,8,0,0,4
ENSMUSG00000002797,Ggct,0,1,0,5,2,0,4
ENSMUSG00000002799,Jag2,0,2,0,6,2,0,4
ENSMUSG00000002803,Btbd6,0,0,0,3,0,0,11
ENSMUSG00000002804,Nudt14,0,0,0,4,0,0,5
ENSMUSG00000002808,Epdr1,2,5,2,22,3,1,19
ENSMUSG00000002812,Flii,0,3,0,9,0,5,14
ENSMUSG00000002814,Top3a,0,0,0,1,0,0,2
ENSMUSG00000002820,Atg4d,0,1,0,12,1,3,14
ENSMUSG00000002825,Qtrt1,0,0,0,2,1,2,7
ENSMUSG00000002831,Plin4,0,0,0,0,0,0,0
ENSMUSG00000002833,Hdgfl2,0,4,0,22,2,3,34
ENSMUSG00000002835,Chaf1a,0,1,0,1,1,0,4
ENSMUSG00000002844,Adprh,2,24,1,85,0,1,56
ENSMUSG00000002845,Tmem39a,0,0,0,0,1,1,3
ENSMUSG00000002846,Timmdc1,0,3,0,9,1,2,14
ENSMUSG00000002847,Pla1a,0,0,0,0,0,0,0
ENSMUSG00000002870,Mcm2,0,0,0,1,0,0,2
ENSMUSG00000002871,Tpra1,0,0,0,6,1,0,7
ENSMUSG00000002881,Nab1,0,4,2,22,5,2,18
ENSMUSG00000002885,Adgre5,0,0,0,0,0,0,0
ENSMUSG00000002897,Il17ra,0,0,0,0,0,0,5
ENSMUSG00000002900,Lamb1,0,3,1,22,1,0,10
ENSMUSG00000002908,Kcnn1,0,0,0,0,0,0,6
ENSMUSG00000002910,Arrdc2,0,0,0,2,0,0,1
ENSMUSG00000002930,Ppp1r17,19,109,17,449,23,14,104
ENSMUSG00000002944,Cd36,0,0,0,0,0,0,1
ENSMUSG00000002948,Map2k7,0,2,0,18,2,1,25
ENSMUSG00000002949,Timm44,0,2,0,15,3,7,20
ENSMUSG00000002957,Ap2a2,5,11,1,53,6,3,53
ENSMUSG00000002963,Pnkp,0,0,2,1,2,0,6
ENSMUSG00000002968,Med25,1,3,0,21,0,4,30
ENSMUSG00000002980,Bcam,0,0,0,0,0,0,1
ENSMUSG00000002981,Clptm1,4,24,8,80,1,2,61
ENSMUSG00000002983,Relb,0,0,0,2,0,0,0
ENSMUSG00000002984,Tomm40,6,13,3,53,2,0,41
ENSMUSG00000002985,Apoe,0,3,2,61,0,0,707
ENSMUSG00000002992,Apoc2,0,0,0,0,0,0,0
ENSMUSG00000002996,Hbp1,0,0,0,5,2,1,12
ENSMUSG00000002997,Prkar2b,1,8,2,27,2,0,17
ENSMUSG00000003031,Cdkn1b,0,5,2,29,0,0,44
ENSMUSG00000003032,Klf4,0,0,0,1,0,0,2
ENSMUSG00000003033,Ap1m1,1,3,3,32,0,2,33
ENSMUSG00000003037,Rab8a,0,4,0,6,0,0,15
ENSMUSG00000003039,Fam32a,1,5,0,13,0,0,22
ENSMUSG00000003051,Elf3,0,0,0,1,2,0,1
ENSMUSG00000003053,Cyp2c29,0,0,0,0,0,0,0
ENSMUSG00000003062,Stard3nl,0,2,0,8,0,1,12
ENSMUSG00000003068,Stk11,0,1,0,11,3,1,34
ENSMUSG00000003070,Efna2,0,0,0,1,0,0,4
ENSMUSG00000003099,Ppp5c,2,4,0,22,0,0,29
ENSMUSG00000003119,Cdk12,0,1,1,9,2,3,15
ENSMUSG00000003123,Lipe,0,0,0,3,0,0,2
ENSMUSG00000003131,Pafah1b2,2,20,2,53,2,0,39
ENSMUSG00000003134,Tbc1d8,0,0,0,0,1,0,4
ENSMUSG00000003135,Cnot11,0,0,0,21,0,1,10
ENSMUSG00000003153,Slc2a3,1,9,3,56,2,0,31
ENSMUSG00000003154,Foxj2,0,0,0,6,0,0,7
ENSMUSG00000003161,Sri,0,1,0,17,1,0,32
ENSMUSG00000003166,Dgcr2,9,15,5,68,2,2,53
ENSMUSG00000003184,Irf3,0,0,1,6,0,2,3
ENSMUSG00000003190,Bcl2l12,0,0,0,0,1,0,3
ENSMUSG00000003198,Zfp959,0,0,0,0,1,0,0
ENSMUSG00000003199,Mpnd,1,6,0,14,1,1,32
ENSMUSG00000003200,Sh3gl1,1,3,0,20,2,1,38
ENSMUSG00000003206,Ebi3,0,0,0,0,0,0,0
ENSMUSG00000003208,Yju2,0,0,0,4,0,1,6
ENSMUSG00000003226,Ranbp2,1,1,1,22,4,4,20
ENSMUSG00000003227,Edar,0,0,0,0,0,0,0
ENSMUSG00000003228,Grk5,0,0,0,0,1,0,10
ENSMUSG00000003233,Dvl3,0,8,2,16,6,5,24
ENSMUSG00000003234,Abcf3,0,2,0,18,0,1,7
ENSMUSG00000003235,Eif2b5,0,4,1,24,2,4,15
ENSMUSG00000003269,Cyth2,0,2,0,29,1,1,67
ENSMUSG00000003271,Sult2b1,0,0,0,3,0,0,0
ENSMUSG00000003273,Car11,2,4,0,9,1,1,19
ENSMUSG00000003279,Dlgap1,0,16,0,35,4,7,54
ENSMUSG00000003282,Plag1,0,0,0,0,1,0,1
ENSMUSG00000003283,Hck,0,0,0,0,0,1,0
ENSMUSG00000003308,Keap1,0,1,0,13,1,1,21
ENSMUSG00000003309,Ap1m2,0,0,0,0,1,0,0
ENSMUSG00000003316,Glg1,6,30,8,114,5,2,42
ENSMUSG00000003341,Atp8b3,0,0,0,0,0,0,0
ENSMUSG00000003344,Btbd2,2,4,1,18,0,0,14
ENSMUSG00000003345,Csnk1g2,0,2,0,10,2,1,28
ENSMUSG00000003346,Abhd17a,1,10,0,48,0,1,36
ENSMUSG00000003348,Mob3a,0,0,0,2,0,0,0
ENSMUSG00000003352,Cacnb3,0,0,0,1,0,0,42
ENSMUSG00000003354,Ccdc65,0,0,0,0,0,0,0
ENSMUSG00000003355,Fkbp11,0,0,0,0,0,0,0
ENSMUSG00000003360,Ddx23,4,1,1,25,3,2,43
ENSMUSG00000003363,Pld3,1,7,1,21,1,0,14
ENSMUSG00000003378,Grik5,0,1,0,0,0,0,44
ENSMUSG00000003379,Cd79a,0,0,0,0,0,0,0
ENSMUSG00000003380,Rabac1,4,23,2,152,3,1,65
ENSMUSG00000003382,Etv3,0,0,1,5,0,2,5
ENSMUSG00000003402,Prkcsh,0,9,1,38,1,2,15
ENSMUSG00000003410,Elavl3,6,17,1,117,8,7,141
ENSMUSG00000003411,Rab3b,0,0,0,1,0,0,11
ENSMUSG00000003418,St8sia6,0,0,0,0,0,0,0
ENSMUSG00000003420,Fcgrt,0,0,0,1,0,0,4
ENSMUSG00000003421,Nosip,1,3,0,20,0,0,16
ENSMUSG00000003423,Pih1d1,0,1,0,9,0,0,5
ENSMUSG00000003435,Supt5,0,2,0,6,1,0,11
ENSMUSG00000003436,Dll3,0,0,0,0,0,0,2
ENSMUSG00000003437,Paf1,1,2,0,16,2,4,13
ENSMUSG00000003438,Timm50,0,0,3,20,2,0,14
ENSMUSG00000003444,Med29,0,1,2,8,1,1,15
ENSMUSG00000003452,Bicd1,0,0,1,8,6,0,14
ENSMUSG00000003458,Ncstn,0,8,2,28,0,0,30
